,Quarter,Banks,1. Gross Advances_Domestic Operation,1. Gross Advances_Global Operation,1. Gross Advances_Overseas Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Domestic Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Global Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Overseas Operation,a. Sub-standard advances_Domestic Operation,a. Sub-standard advances_Global Operation,a. Sub-standard advances_Overseas Operation,b.  Doubtful advances_Domestic Operation,b.  Doubtful advances_Global Operation,b.  Doubtful advances_Overseas Operation,c.  Loss advances_Domestic Operation,c.  Loss advances_Global Operation,c.  Loss advances_Overseas Operation,9. Gross NPAs to Gross Advances (%)_Domestic Operation,9. Gross NPAs to Gross Advances (%)_Global Operation,9. Gross NPAs to Gross Advances (%)_Overseas Operation,12. Provisions for NPAs at end of the FY_Domestic Operation,12. Provisions for NPAs at end of the FY_Global Operation,12. Provisions for NPAs at end of the FY_Overseas Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Domestic Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Global Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Overseas Operation,14. Net Advances_Domestic Operation,14. Net Advances_Global Operation,14. Net Advances_Overseas Operation,15. Net NPAs_Domestic Operation,15. Net NPAs_Global Operation,15. Net NPAs_Overseas Operation,16. Net NPAs to Net Advances (%)_Domestic Operation,16. Net NPAs to Net Advances (%)_Global Operation,16. Net NPAs to Net Advances (%)_Overseas Operation,17. Restructured Standard Advances_Domestic Operation,17. Restructured Standard Advances_Global Operation,17. Restructured Standard Advances_Overseas Operation,18. Restructured Std Adv to Gross Advances (%)_Domestic Operation,18. Restructured Std Adv to Gross Advances (%)_Global Operation,18. Restructured Std Adv to Gross Advances (%)_Overseas Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Domestic Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Global Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Overseas Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Domestic Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Global Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Overseas Operation,21. Loans sold to ARCs (April to date)_Domestic Operation,21. Loans sold to ARCs (April to date)_Global Operation,21. Loans sold to ARCs (April to date)_Overseas Operation,22. Loss or gain on loan sales (April to date)_Domestic Operation,22. Loss or gain on loan sales (April to date)_Global Operation,22. Loss or gain on loan sales (April to date)_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
1816,2017Q2,INDUSTRIAL BANK OF KOREA,977527000,977527000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,977527000,977527000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1817,2017Q2,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,85860736000,85860736000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,85860736000,85860736000,0,0,0,0,0,0,,10646630000,10646630000,0,12.399882,12.399882,,10646630000,10646630000,0,12.399882,12.399882,,,,,,,,1,0,0,0
1818,2017Q2,KEB HANA BANK,2435103000,2435103000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,2435103000,2435103000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1819,2017Q2,KRUNG THAI BANK PUBLIC COMPANY LIMITED,31473000,31473000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,31473000,31473000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1820,2017Q2,MASHREQ BANK PSC,2370921000,2370921000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,2370921000,2370921000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1821,2017Q2,MIZUHO BANK LTD,82581816000,82581816000,0,63400000,63400000,0,0,0,0,0,0,0,63400000,63400000,0,0.076772,0.076772,,63400000,63400000,0,100,100,,82518416000,82518416000,0,0,0,0,0,0,,0,0,0,0,0,,63400000,63400000,0,0.076772,0.076772,,,,,,,,1,0,0,0
1822,2017Q2,MUFG Bank Ltd,87001637000,87001637000,0,89688000,89688000,0,0,0,0,89688000,89688000,0,0,0,0,0.103088,0.103088,,102500000,102500000,0,114.285077,114.285077,,86899137000,86899137000,0,-12812000,-12812000,0,-0.014744,-0.014744,,0,0,0,0,0,,89688000,89688000,0,0.103088,0.103088,,0,,,0,,,1,0,0,0
1823,2017Q2,NATIONAL AUSTRALIA BANK,3498291000,3498291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,3498291000,3498291000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1824,2017Q2,NatWest Markets Plc,1841012000,1841012000,0,1834984000,1834984000,0,1834984000,1834984000,0,0,0,0,0,0,0,99.672571,99.672571,,1347554000,1347554000,0,73.436826,73.436826,,493458000,493458000,0,487430000,487430000,0,98.778417,98.778417,,0,0,0,0,0,,1834984000,1834984000,0,99.672571,99.672571,,,,,,,,1,0,0,0
1825,2017Q2,PT BANK MAYBANK INDONESIA TBK,1530036000,1530036000,0,177818000,177818000,0,0,0,0,0,0,0,177818000,177818000,0,11.621818,11.621818,,177818000,177818000,0,100,100,,1352218000,1352218000,0,0,0,0,0,0,,0,0,0,0,0,,177818000,177818000,0,11.621818,11.621818,,,,,,,,1,0,0,0
1826,2017Q2,Qatar National Bank (Q.P.S.C.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,,,,0,0,0,,,,,,,,,,1,0,0,0
1827,2017Q2,SBERBANK,1800180000,1800180000,0,930180000,930180000,0,0,0,0,930180000,930180000,0,0,0,0,51.6715,51.6715,,312781000,312781000,0,33.625857,33.625857,,1487399000,1487399000,0,617399000,617399000,0,41.508634,41.508634,,0,0,0,0,0,,930180000,930180000,0,51.6715,51.6715,,,,,,,,1,0,0,0
1828,2017Q2,SBM BANK (INDIA) LTD.,9811110000,9811110000,0,1340356000,1340356000,0,24000000,24000000,0,1316356000,1316356000,0,0,0,0,13.661614,13.661614,,1085726000,1085726000,0,91.997878,91.997878,,8725384000,8725384000,0,254630000,254630000,0,2.918267,2.918267,,0,0,0,0,0,,1340356000,1340356000,0,13.661614,13.661614,,,,,,,,1,0,0,0
1829,2017Q2,SHINHAN BANK,40217382000,40217382000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,40217382000,40217382000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1830,2017Q2,SOCIETE GENERALE,20111186000,20111186000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,20111186000,20111186000,0,0,0,0,0,0,,1131708000,1131708000,0,5.627256,5.627256,,1131708000,1131708000,0,5.627256,5.627256,,0,,,0,,,1,0,0,0
1831,2017Q2,SONALI BANK,298126000,298126000,0,31453000,31453000,0,0,0,0,23033000,23033000,0,8420000,8420000,0,10.550237,10.550237,,27351000,27351000,0,86.958319,86.958319,,270775000,270775000,0,4102000,4102000,0,1.514911,1.514911,,0,0,0,0,0,,31453000,31453000,0,10.550237,10.550237,,,,,,,,1,0,0,0
1832,2017Q2,STANDARD CHARTERED BANK,732133435000,732133435000,0,72043954000,72043954000,0,11458191000,11458191000,0,50332411000,50332411000,0,10253352000,10253352000,0,9.840276,9.840276,,71158271000,71158271000,0,98.770635,98.770635,,660975164000,660975164000,0,885683000,885683000,0,0.133996,0.133996,,459232000,459232000,0,0.062725,0.062725,,72503186000,72503186000,0,9.903002,9.903002,,,,,,,,1,0,0,0
1833,2017Q2,SUMITOMO MITSUI BANKING CORPORATION,65227322000,65227322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,65227322000,65227322000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1834,2017Q2,UNITED OVERSEAS BANK LTD,8594994000,8594994000,0,801936000,801936000,0,801936000,801936000,0,0,0,0,0,0,0,9.330268,9.330268,,360871000,360871000,0,44.999975,44.999975,,8234123000,8234123000,0,441065000,441065000,0,5.356551,5.356551,,0,0,0,0,0,,801936000,801936000,0,9.330268,9.330268,,,,,,,,1,0,0,0
1835,2017Q2,WESTPAC BANKING CORPORATION,4493001000,4493001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,4493001000,4493001000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1836,2017Q2,WOORI BANK,4647810000,4647810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,4647810000,4647810000,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,,,,,,,1,0,0,0
1837,2017Q2,AXIS BANK LIMITED,3451396800000,3964412400000,513015500000,159139100000,205376800000,46237700000,54641100000,70204300000,15563200000,82765600000,99626700000,16861100000,21732400000,35545800000,13813400000,4.610861,5.18051,9.012925,80462100000,106370100000,25908000000,61.56888,62.486607,65.59053,3367697900000,3854805500000,487107500000,76795100000,97124800000,20329700000,2.280344,2.519577,4.173555,67557500000,73056000000,5498500000,1.957396,1.842795,1.0718,226696600000,278432800000,51736200000,6.568257,7.023306,10.084725,843420000,,,-151657000,,,0,1,0,0
1838,2017Q2,BANDHAN BANK LIMITED,188127861000,188127861000,0,1751905000,1751905000,0,1643613000,1643613000,0,108292000,108292000,0,0,0,0,0.931231,0.931231,,697270000,697270000,0,0,0,,187430593000,187430593000,0,1751905000,1751905000,0,0.934695,0.934695,,0,0,0,0,0,,1751905000,1751905000,0,0.931231,0.931231,,,,,,,,0,1,0,0
1839,2017Q2,CITY UNION BANK LIMITED,240582299000,240582299000,0,7349578000,7349578000,0,4206391000,4206391000,0,3105445000,3105445000,0,37742000,37742000,0,3.054912,3.054912,,3090025000,3090025000,0,62.156548,62.156548,,237430152000,237430152000,0,4259553000,4259553000,0,1.794024,1.794024,,1427594000,1427594000,0,0.593391,0.593391,,8777172000,8777172000,0,3.648303,3.648303,,,,,,,,0,1,0,0
1840,2017Q2,CSB BANK LIMITED,85678628000,85678628000,0,6282597000,6282597000,0,2288945000,2288945000,0,3921614000,3921614000,0,72038000,72038000,0,7.332747,7.332747,,,,,53.993989,53.993989,,83887736000,83887736000,0,4492579000,4492579000,0,5.355466,5.355466,,36416000,36416000,0,0.042503,0.042503,,6319013000,6319013000,0,7.37525,7.37525,,,,,,,,0,1,0,0
1841,2017Q2,DCB BANK LIMITED,164130700000,164130700000,0,2852600000,2852600000,0,1948200000,1948200000,0,897100000,897100000,0,7300000,7300000,0,1.738005,1.738005,,,,,71.83362,71.83362,,162656800000,162656800000,0,1491100000,1491100000,0,0.916715,0.916715,,597600000,597600000,0,0.3641,0.3641,,3450200000,3450200000,0,2.102105,2.102105,,29800000,,,2900000,,,0,1,0,0
1842,2017Q2,FEDERAL BANK LTD,754367097000,770868056000,16500959000,18679389000,18679389000,0,7985205000,7985205000,0,9126022000,9126022000,0,1568162000,1568162000,0,2.476167,2.423163,0,7796965000,7796965000,0,70.255323,70.255323,,746122594000,762623553000,16500959000,10612600000,10612600000,0,1.422367,1.391591,0,12987975000,12987975000,0,1.721705,1.684851,0,31667364000,31667364000,0,4.197872,4.108014,0,1936067000,,0,369473000,,0,0,1,0,0
1843,2017Q2,HDFC BANK LTD.,5655144648000,5856452405000,201307758000,70481371000,71836421000,1355050000,44014441000,44158616000,144175000,16919217000,18130092000,1210875000,9547713000,9547713000,0,1.246323,1.22662,0.673124,45222109000,46469028000,1246919000,64.16179,64.687282,92.020147,5609697200000,5809758044000,200060839000,25259262000,25367393000,108131000,0.450279,0.436634,0.054049,2191800000,2191800000,0,0.038758,0.037425,0,72673171000,74028221000,1355050000,1.285081,1.264045,0.673124,0,,0,0,,0,0,1,0,0
1844,2017Q2,ICICI BANK LIMITED,4067238168000,4828419215000,761181047000,301067351000,427041121000,125973770000,103829425000,156163163000,52333738000,184466104000,256390583000,71924479000,12771822000,14487375000,1715553000,7.402255,8.844326,16.549778,128591796000,176134396000,47542600000,58.777303,55.169743,44.486148,3927113968000,4640752415000,713638447000,172475555000,250906725000,78431170000,4.391916,5.406596,10.990323,16076937000,25101895000,9024958000,0.395279,0.519878,1.185652,317144288000,452143016000,134998728000,7.797534,9.364204,17.73543,2021800000,,,307865000,,,0,1,0,0
1845,2017Q2,IDBI BANK LIMITED,1853459445000,2080851585000,227392140000,434219702000,501731998000,67512296000,119905305000,132712322000,12807017000,303874665000,358579944000,54705279000,10439732000,10439732000,0,23.427526,24.111859,29.689811,182445542000,205414266000,22968724000,53.83299,52.278134,41.057633,1668242398000,1872663231000,204420833000,251774155000,296317727000,44543572000,15.092181,15.823332,21.790133,98503777000,133252273000,34748496000,5.31459,6.403737,15.281309,532723479000,634984271000,102260792000,28.742117,30.515596,44.97112,0,,0,0,,0,0,1,1,0
1846,2017Q2,IDFC FIRST BANK LIMITED,484878779000,484878779000,0,20040604000,20040604000,0,2200844000,2200844000,0,17839760000,17839760000,0,0,0,0,4.133116,4.133116,,12003419000,12003419000,0,59.899479,59.899479,,472872060000,472872060000,0,8037185000,8037185000,0,1.699653,1.699653,,6936028000,6936028000,0,1.430466,1.430466,,26976632000,26976632000,0,5.563583,5.563583,,,,,,,,0,1,0,0
1847,2017Q2,INDUSIND BANK LTD,1142546800000,1171705600000,29158800000,12716800000,12716800000,0,5856400000,5856400000,0,6525700000,6525700000,0,334700000,334700000,0,1.113022,1.085324,0,7634200000,7634200000,0,60.032398,60.032398,,1134912600000,1164071400000,29158800000,5082600000,5082600000,0,0.447841,0.436623,0,2113100000,2113100000,0,0.184946,0.180344,0,14829900000,14829900000,0,1.297969,1.265668,0,732800000,,0,63500000,,0,0,1,0,0
1848,2017Q2,JAMMU & KASHMIR BANK LTD,522869000000,522869000000,0,56406200000,56406200000,0,5243600000,5243600000,0,50484900000,50484900000,0,677700000,677700000,0,10.787826,10.787826,,28820800000,28820800000,0,70.261673,70.261673,,487332000000,487332000000,0,22672000000,22672000000,0,4.65227,4.65227,,55537300000,55537300000,0,10.621647,10.621647,,111943500000,111943500000,0,21.409474,21.409474,,,,,,,,0,1,0,0
1849,2017Q2,KARNATAKA BANK LTD,389223972000,389223972000,0,16908728000,16908728000,0,11029519000,11029519000,0,5550106000,5550106000,0,329103000,329103000,0,4.344215,4.344215,,4384654000,4384654000,0,52.026035,52.026035,,384289591000,384289591000,0,12298383000,12298383000,0,3.20029,3.20029,,9673734000,9673734000,0,2.48539,2.48539,,26582462000,26582462000,0,6.829606,6.829606,,,,,,,,0,1,0,0
1850,2017Q2,KARUR VYSYA BANK LTD,424008906000,424008906000,0,18070147000,18070147000,0,11354513000,11354513000,0,5469331000,5469331000,0,1246303000,1246303000,0,4.261738,4.261738,,,,,57.005531,57.005531,,416977165000,416977165000,0,11891647000,11891647000,0,2.85187,2.85187,,8078487000,8078487000,0,1.905264,1.905264,,26148634000,26148634000,0,6.167001,6.167001,,,,,,,,0,1,0,0
1851,2017Q2,KOTAK MAHINDRA BANK LTD.,1424398506000,1443412417000,19013911000,37266239000,37266239000,0,14231848000,14231848000,0,22906046000,22906046000,0,128345000,128345000,0,2.616279,2.581815,0,18601085000,18601085000,0,61.773851,61.773851,,1404572610000,1423586521000,19013911000,17779336000,17779336000,0,1.265818,1.248912,0,1065512000,1065512000,0,0.074804,0.073819,0,38331751000,38331751000,0,2.691083,2.655634,0,,,,,,,0,1,0,0
1852,2017Q2,LAKSHMI VILAS BANK LTD,232361933000,232361933000,0,8781578000,8781578000,0,5268832000,5268832000,0,3241498000,3241498000,0,271248000,271248000,0,3.779267,3.779267,,1654918000,1654918000,0,51.319286,51.319286,,230051950000,230051950000,0,6536393000,6536393000,0,2.841268,2.841268,,4843022000,4843022000,0,2.084258,2.084258,,13624600000,13624600000,0,5.863525,5.863525,,0,,,0,,,0,1,0,0
1853,2017Q2,NAINITAL BANK LTD,30368803000,30368803000,0,1676933000,1676933000,0,647055000,647055000,0,818821000,818821000,0,211057000,211057000,0,5.521894,5.521894,,1206581000,1206581000,0,76.710811,76.710811,,29094953000,29094953000,0,403083000,403083000,0,1.385405,1.385405,,162216000,162216000,0,0.534153,0.534153,,1839149000,1839149000,0,6.056047,6.056047,,,,,,,,0,1,0,0
1854,2017Q2,RBL BANK LIMITED,310910292000,313170592000,2260300000,4578140000,4578140000,0,2216393000,2216393000,0,2226020000,2226020000,0,135727000,135727000,0,1.472495,1.461868,0,2073928000,2073928000,0,57.993106,57.993106,,308819964000,311080264000,2260300000,2504212000,2504212000,0,0.810897,0.805005,0,187774000,187774000,0,0.060395,0.059959,0,4765914000,4765914000,0,1.53289,1.521827,0,,,,,,,0,1,0,0
1855,2017Q2,SOUTH INDIAN BANK LTD,469924912000,469924912000,0,16957091000,16957091000,0,11507640000,11507640000,0,5279866000,5279866000,0,169585000,169585000,0,3.608468,3.608468,,,,,44.639461,44.639461,,464741899000,464741899000,0,11825138000,11825138000,0,2.544453,2.544453,,2400699000,2400699000,0,0.510869,0.510869,,19357790000,19357790000,0,4.119337,4.119337,,0,,,0,,,0,1,0,0
1856,2017Q2,TAMILNAD MERCANTILE BANK LTD,216184364000,216184364000,0,10043653000,10043653000,0,4703983000,4703983000,0,5275587000,5275587000,0,64083000,64083000,0,4.645874,4.645874,,3471915000,3471915000,0,57.855499,57.855499,,212155131000,212155131000,0,6279733000,6279733000,0,2.959972,2.959972,,6989851000,6989851000,0,3.233282,3.233282,,17033504000,17033504000,0,7.879156,7.879156,,0,,,0,,,0,1,0,0
1857,2017Q2,THE DHANALAKSHMI BANK LTD,62982838000,62982838000,0,3541370000,3541370000,0,1248373000,1248373000,0,2151831000,2151831000,0,141166000,141166000,0,5.622754,5.622754,,1566833000,1566833000,0,77.714903,77.714903,,61369350000,61369350000,0,1931198000,1931198000,0,3.146844,3.146844,,186393000,186393000,0,0.295943,0.295943,,3727763000,3727763000,0,5.918696,5.918696,,0,,,0,,,0,1,0,0
1858,2017Q2,YES BANK LTD.,1347606294000,1407908299000,60302004000,13643832000,13643832000,0,3636321000,3636321000,0,10007511000,10007511000,0,0,0,0,1.012449,0.969085,0,8190707000,8190707000,0,76.713202,76.713202,,1339415587000,1399717592000,60302004000,5453125000,5453125000,0,0.407127,0.389588,0,3313922000,3313922000,0,0.245912,0.235379,0,16957754000,16957754000,0,1.258361,1.204464,0,,,,,,,0,1,0,0
1859,2017Q2,ALLAHABAD BANK,1401396865000,1518690747000,117293882000,208671555000,210324258000,1652703000,43688786000,43688786000,0,160325753000,161978456000,1652703000,4657016000,4657016000,0,14.890254,13.849051,1.409027,79260940000,80313799000,1052859000,52.074813,52.487365,83.259302,1320612510000,1436853532000,116241022000,128086815000,128686659000,599844000,9.699046,8.956143,0.516035,40652400000,40652400000,0,2.900849,2.676806,0,249323955000,250976658000,1652703000,17.791103,16.525857,1.409027,8840300000,,,527200000,,,0,0,1,0
1860,2017Q2,ANDHRA BANK,1458010774000,1458010774000,0,194280416000,194280416000,0,58642384000,58642384000,0,135089014000,135089014000,0,549018000,549018000,0,13.325033,13.325033,,83078040000,83078040000,0,51.734666,51.734666,,1374243434000,1374243434000,0,111202376000,111202376000,0,8.091898,8.091898,,70330200000,70330200000,0,4.823709,4.823709,,264610616000,264610616000,0,18.148742,18.148742,,780196000,,,371011000,,,0,0,1,0
1861,2017Q2,BANK OF BARODA,2945557176000,4049822570000,1104265394000,385096323000,461727749000,76631426000,85169399000,94635986000,9466587000,264563421000,311048577000,46485156000,35363503000,56043186000,20679683000,13.073802,11.401185,6.939584,205488773000,257295616000,51806843000,62.786441,64.703702,74.288824,2723685691000,3776067466000,1052381775000,179607550000,204429100000,24821550000,6.594283,5.41381,2.358607,104560800000,117913545000,13352745000,3.54978,2.911573,1.209197,489657123000,579641294000,89984171000,16.623582,14.312758,8.148781,0,,0,0,,0,0,0,1,0
1862,2017Q2,BANK OF INDIA,2815697626000,3910616626000,1094919000000,415237000000,510198046000,94961046000,80011400000,99431315000,19419915000,322234700000,382792793000,60558093000,12990900000,27973938000,14983038000,14.747216,13.046486,8.672883,198750900000,245370266000,46619366000,65.640637,63.536593,51.543866,2591491460000,3639775646000,1048284186000,195380498000,243722178000,48341680000,7.539307,6.696077,4.611505,58439179000,61561179000,3122000000,2.075478,1.574206,0.285135,473676179000,571759225000,98083046000,16.822693,14.620692,8.958018,,,,,,,0,0,1,0
1863,2017Q2,BANK OF MAHARASHTRA,970957800000,970957800000,0,180492300000,180492300000,0,44279600000,44279600000,0,131948600000,131948600000,0,4264100000,4264100000,0,18.589098,18.589098,,64775900000,64775900000,0,47.402386,47.402386,,902494100000,902494100000,0,112590400000,112590400000,0,12.475472,12.475472,,22922200000,22922200000,0,2.360782,2.360782,,203414500000,203414500000,0,20.949881,20.949881,,0,,,0,,,0,0,1,0
1864,2017Q2,CANARA BANK,3284165302000,3566910668000,282745366000,352317100000,376577600000,24260500000,98376200000,102990600000,4614400000,253940900000,273587000000,19646100000,0,0,0,10.727752,10.557528,8.580335,129017100000,132475200000,3458100000,56.002878,54.340585,23.445159,3148954502000,3428156000000,279201498000,222203900000,243006300000,20802400000,7.056434,7.088543,7.450676,86941400000,88657100000,1715700000,2.647291,2.485543,0.6068,439258500000,465234700000,25976200000,13.375042,13.043071,9.187136,,,,,,,0,0,1,0
1865,2017Q2,CENTRAL BANK OF INDIA,1721976900000,1721976900000,0,313984700000,313984700000,0,83202900000,83202900000,0,224074600000,224074600000,0,6707200000,6707200000,0,18.233967,18.233967,,128547000000,128547000000,0,56.472099,56.472099,,1576464000000,1576464000000,0,174074300000,174074300000,0,11.042073,11.042073,,66323800000,66323800000,0,3.851608,3.851608,,380308500000,380308500000,0,22.085575,22.085575,,0,,,0,,,0,0,1,0
1866,2017Q2,CORPORATION BANK,1401870097000,1401870097000,0,217126704000,217126704000,0,73715793000,73715793000,0,141990878000,141990878000,0,1420033000,1420033000,0,15.488361,15.488361,,66868358000,66868358000,0,50.529381,50.529381,,1333318724000,1333318724000,0,148575331000,148575331000,0,11.143272,11.143272,,44518182000,44518182000,0,3.175628,3.175628,,261644886000,261644886000,0,18.663989,18.663989,,,,,,,,0,0,1,0
1867,2017Q2,DENA BANK,748065340000,748065340000,0,129941616000,129941616000,0,34385569000,34385569000,0,89797600000,89797600000,0,5758447000,5758447000,0,17.370356,17.370356,,51810100000,51810100000,0,51.718413,51.718413,,695010459000,695010459000,0,77971567000,77971567000,0,11.218762,11.218762,,32518100000,32518100000,0,4.34696,4.34696,,162459716000,162459716000,0,21.717316,21.717316,,755000000,,,160700000,,,0,0,1,0
1868,2017Q2,IDBI BANK LIMITED,1853459445000,2080851585000,227392140000,434219702000,501731998000,67512296000,119905305000,132712322000,12807017000,303874665000,358579944000,54705279000,10439732000,10439732000,0,23.427526,24.111859,29.689811,182445542000,205414266000,22968724000,53.83299,52.278134,41.057633,1668242398000,1872663231000,204420833000,251774155000,296317727000,44543572000,15.092181,15.823332,21.790133,98503777000,133252273000,34748496000,5.31459,6.403737,15.281309,532723479000,634984271000,102260792000,28.742117,30.515596,44.97112,0,,0,0,,0,0,1,1,0
1869,2017Q2,INDIAN BANK,1277501577000,1338916865000,61415288000,94393600000,96530100000,2136500000,18822626000,20894726000,2072100000,71300452000,71364852000,64400000,4270522000,4270522000,0,7.388922,7.209566,3.478776,75133036000,75489136000,356100000,62.031923,62.424852,70.8261,1232649930000,1293709125000,61059195000,49541953000,51322360000,1780407000,4.019142,3.967071,2.91587,43971400000,43971400000,0,3.441984,3.284102,0,138365000000,140501500000,2136500000,10.830906,10.493669,3.478776,,,,,,,0,0,1,0
1870,2017Q2,INDIAN OVERSEAS BANK,1376931728000,1502380741000,125449013000,339011689000,354531186000,15519497000,59521223000,61249249000,1728026000,272162076000,285934233000,13772157000,7328390000,7347704000,19314000,24.620806,23.597959,12.371159,142929895000,150948298000,8018403000,53.330144,53.091723,46.725664,1224668006000,1342860508000,118192502000,193393081000,201660990000,8267909000,15.79147,15.01727,6.995291,61517650000,64058803000,2541153000,4.467734,4.26382,2.025646,400529339000,418589989000,18060650000,29.08854,27.861778,14.396805,15187000,,,11000000,,,0,0,1,0
1871,2017Q2,ORIENTAL BANK OF COMMERCE,1645768800000,1645768800000,0,244094900000,244094900000,0,82780000000,82780000000,0,161314900000,161314900000,0,0,0,0,14.831664,14.831664,,,,,54.497761,54.497761,,1548123500000,1548123500000,0,148693400000,148693400000,0,9.604751,9.604751,,58227300000,58227300000,0,3.538,3.538,,302322200000,302322200000,0,18.369664,18.369664,,,,,,,,0,0,1,0
1872,2017Q2,PUNJAB AND SIND BANK,590763737000,590763737000,0,66933567000,66933567000,0,26235091000,26235091000,0,40655935000,40655935000,0,42541000,42541000,0,11.330006,11.330006,,21421374000,21421374000,0,47.531753,47.531753,,568534105000,568534105000,0,45113977000,45113977000,0,7.93514,7.93514,,15834988000,15834988000,0,2.680427,2.680427,,82768555000,82768555000,0,14.010433,14.010433,,,,,,,,0,0,1,0
1873,2017Q2,PUNJAB NATIONAL BANK,3801755033000,4224519288000,422764255000,553595914000,577206972000,23611058000,150703602000,160839818000,10136216000,384248161000,397715043000,13466882000,18644151000,18652111000,7960000,14.561588,13.663258,5.584923,213862212000,225393910000,11531698000,58.485628,58.234797,49.868387,3581806787000,3993039344000,411232557000,333647668000,345727028000,12079360000,9.315066,8.658242,2.937355,110512734000,110512734000,0,2.906887,2.615984,0,664108648000,687719706000,23611058000,17.468476,16.279242,5.584923,1464000000,,,4148000,,,0,0,1,0
